date,venue,round,round_label,season,home_team,home_score,home_margin,home_win_odds,home_win_paid,home_line_odds,home_line_paid,away_team,away_score,away_margin,away_win_odds,away_win_paid,away_line_odds,away_line_paid
2018-08-11,Metricon,21.0,2018 Round 21,2018,Suns,51,-74,14.00,0.00,+60.5,0.00,Tigers,125,+74,1.03,1.03,-60.5,1.92
2018-08-11,Adelaide,21.0,2018 Round 21,2018,Power,58,-4,1.41,0.00,-18.5,0.00,Eagles,62,+4,3.00,3.00,+18.5,1.92
2018-08-11,Marvel,21.0,2018 Round 21,2018,Magpies,104,+31,1.47,1.47,-11.5,1.88,Lions,73,-31,2.66,0.00,+11.5,0.00
2018-08-11,Canberra,21.0,2018 Round 21,2018,Giants,106,+14,1.47,1.47,-9.5,1.88,Crows,92,-14,2.66,0.00,+9.5,0.00
2018-08-12,Marvel,21.0,2018 Round 21,2018,Kangaroos,85,-7,1.30,0.00,-24.5,0.00,Bulldogs,92,+7,3.70,3.70,+24.5,1.92
2018-08-12,Perth,21.0,2018 Round 21,2018,Dockers,101,+29,1.32,1.32,-22.5,1.92,Blues,72,-29,3.55,0.00,+22.5,0.00
2018-08-12,MCG,21.0,2018 Round 21,2018,Demons,78,-9,1.36,0.00,-22.5,0.00,Swans,87,+9,3.25,3.25,+22.5,1.92
2018-08-17,MCG,22.0,2018 Round 22,2018,Tigers,81,+8,1.45,1.45,-14.5,0.00,Bombers,73,-8,2.85,0.00,+14.5,1.92
2018-08-18,MCG,22.0,2018 Round 22,2018,Magpies,115,+51,1.45,1.45,-15.5,1.92,Power,64,-51,2.85,0.00,+15.5,0.00
2018-08-18,GMHBA,22.0,2018 Round 22,2018,Cats,158,+133,1.05,1.05,-49.5,1.92,Dockers,25,-133,11.00,0.00,+49.5,0.00
2018-08-18,Showground,22.0,2018 Round 22,2018,Giants,60,-20,1.77,0.00,-4.5,0.00,Swans,80,+20,2.10,2.10,+4.5,1.92
2018-08-18,Metricon,22.0,2018 Round 22,2018,Suns,74,-4,6.00,0.00,+35.5,1.88,Lions,78,+4,1.13,1.13,-35.5,0.00
2018-08-18,Marvel,22.0,2018 Round 22,2018,Saints,76,-4,8.40,0.00,+39.5,1.88,Hawks,80,+4,1.06,1.06,-39.5,0.00
2018-08-19,Marvel,22.0,2018 Round 22,2018,Blues,49,-17,4.50,0.00,+28.5,1.92,Bulldogs,66,+17,1.22,1.22,-28.5,0.00
2018-08-19,Perth,22.0,2018 Round 22,2018,Eagles,91,-17,1.71,0.00,-6.5,0.00,Demons,108,+17,2.20,2.20,+6.5,1.92
2018-08-19,Adelaide,22.0,2018 Round 22,2018,Crows,86,+9,1.40,1.40,-18.5,0.00,Kangaroos,77,-9,3.05,0.00,+18.5,1.92
2018-08-24,Adelaide,23.0,2018 Round 23,2018,Power,89,-22,1.64,0.00,-10.5,0.00,Bombers,111,+22,2.30,2.30,+10.5,1.92
2018-08-25,GMHBA,23.0,2018 Round 23,2018,Cats,142,+102,1.01,1.01,-79.5,1.92,Suns,40,-102,21.00,0.00,+79.5,0.00
2018-08-25,MCG,23.0,2018 Round 23,2018,Tigers,98,+3,1.08,1.08,-45.5,0.00,Bulldogs,95,-3,8.50,0.00,+45.5,1.92
2018-08-25,Perth,23.0,2018 Round 23,2018,Dockers,67,-9,6.00,0.00,+35.5,1.92,Magpies,76,+9,1.14,1.14,-35.5,0.00
2018-08-25,Marvel,23.0,2018 Round 23,2018,Blues,61,-104,15.00,0.00,+55.5,0.00,Crows,165,+104,1.02,1.02,-55.5,1.88
2018-08-25,SCG,23.0,2018 Round 23,2018,Swans,74,-9,2.40,0.00,+10.5,1.88,Hawks,83,+9,1.57,1.57,-10.5,0.00
2018-08-26,Gabba,23.0,2018 Round 23,2018,Lions,72,-26,2.20,0.00,+6.5,0.00,Eagles,98,+26,1.70,1.70,-6.5,1.92
2018-08-26,MCG,23.0,2018 Round 23,2018,Demons,102,+45,1.45,1.45,-17.5,1.92,Giants,57,-45,2.85,0.00,+17.5,0.00
2018-08-26,Marvel,23.0,2018 Round 23,2018,Saints,94,-23,3.35,0.00,+20.5,0.00,Kangaroos,117,+23,1.35,1.35,-20.5,1.92
2018-09-06,MCG,24.0,2018 Finals Week 1,2018,Tigers,95,+31,1.48,1.48,-11.5,1.88,Hawks,64,-31,2.65,0.00,+11.5,0.00
2018-09-07,MCG,24.0,2018 Finals Week 1,2018,Demons,75,+29,1.88,1.88,-1.5,1.92,Cats,46,-29,1.96,0.00,+1.5,0.00
2018-09-08,SCG,24.0,2018 Finals Week 1,2018,Swans,30,-49,1.96,0.00,+1.5,0.00,Giants,79,+49,1.88,1.88,-1.5,1.92
2018-09-08,Perth,24.0,2018 Finals Week 1,2018,Eagles,86,+16,1.58,1.58,-10.5,1.92,Magpies,70,-16,2.45,0.00,+10.5,0.00
2018-09-14,MCG,25.0,2018 Finals Week 2,2018,Hawks,71,-33,3.00,0.00,+17.5,0.00,Demons,104,+33,1.41,1.41,-17.5,1.92
2018-09-15,MCG,25.0,2018 Finals Week 2,2018,Magpies,69,+10,1.30,1.30,-23.5,0.00,Giants,59,-10,3.55,0.00,+23.5,1.88
2018-09-21,MCG,26.0,2018 Finals Week 3,2018,Tigers,58,-39,1.35,0.00,-15.5,0.00,Magpies,97,+39,3.35,3.35,+15.5,1.92
2018-09-22,Perth,26.0,2018 Finals Week 3,2018,Eagles,121,+66,1.76,1.76,-4.5,1.92,Demons,55,-66,2.12,0.00,+4.5,0.00
2018-09-29,MCG,27.0,2018 Grand Final,2018,Eagles,79,+5,2.18,2.18,+6.5,1.92,Magpies,74,-5,1.72,0.00,-6.5,0.00
2017-03-23,MCG,1.0,2017 Round 1,2017,Blues,89,-43,3.05,0.00,+16.5,0.00,Tigers,132,+43,1.41,1.41,-16.5,1.92
2017-03-24,MCG,1.0,2017 Round 1,2017,Magpies,86,-14,3.05,0.00,+15.5,1.92,Bulldogs,100,+14,1.40,1.40,-15.5,0.00
2017-03-25,SCG,1.0,2017 Round 1,2017,Swans,82,-28,1.29,0.00,-21.5,0.00,Power,110,+28,3.66,3.66,+21.5,1.92
2017-03-25,Marvel,1.0,2017 Round 1,2017,Saints,90,-30,1.67,0.00,-6.5,0.00,Demons,120,+30,2.25,2.25,+6.5,1.92
2017-03-25,Metricon,1.0,2017 Round 1,2017,Suns,96,-2,1.27,0.00,-26.5,0.00,Lions,98,+2,3.85,3.85,+26.5,1.92
2017-03-25,MCG,1.0,2017 Round 1,2017,Bombers,116,+25,3.05,3.05,+20.5,1.92,Hawks,91,-25,1.40,0.00,-20.5,0.00
2017-03-26,Marvel,1.0,2017 Round 1,2017,Kangaroos,93,-43,3.40,0.00,+21.5,0.00,Eagles,136,+43,1.33,1.33,-21.5,1.92
2017-03-26,Adelaide,1.0,2017 Round 1,2017,Crows,147,+56,2.00,2.00,+2.5,1.92,Giants,91,-56,1.81,0.00,-2.5,0.00
2017-03-26,Domain,1.0,2017 Round 1,2017,Dockers,73,-42,2.25,0.00,+5.5,0.00,Cats,115,+42,1.67,1.67,-5.5,1.92
2017-03-30,MCG,2.0,2017 Round 2,2017,Tigers,99,+19,2.15,2.15,+6.5,1.92,Magpies,80,-19,1.73,0.00,-6.5,0.00
2017-03-31,Marvel,2.0,2017 Round 2,2017,Bulldogs,110,+23,1.40,1.40,-16.5,1.92,Swans,87,-23,2.98,0.00,+16.5,0.00
2017-04-01,MCG,2.0,2017 Round 2,2017,Hawks,89,-24,2.00,0.00,+2.5,0.00,Crows,113,+24,1.84,1.84,-2.5,1.92
2017-04-01,Showground,2.0,2017 Round 2,2017,Giants,160,+102,1.13,1.13,-39.5,1.92,Suns,58,-102,6.30,0.00,+39.5,0.00
2017-04-01,Domain,2.0,2017 Round 2,2017,Eagles,116,+19,1.17,1.17,-39.5,0.00,Saints,97,-19,5.30,0.00,+39.5,1.92
2017-04-01,Gabba,2.0,2017 Round 2,2017,Lions,84,-27,2.90,0.00,+15.5,0.00,Bombers,111,+27,1.43,1.43,-15.5,1.92
2017-04-02,Marvel,2.0,2017 Round 2,2017,Cats,112,+1,1.16,1.16,-33.5,0.00,Kangaroos,111,-1,5.30,0.00,+33.5,1.90
2017-04-02,MCG,2.0,2017 Round 2,2017,Demons,86,+22,1.25,1.25,-25.5,0.00,Blues,64,-22,4.00,0.00,+25.5,1.90
2017-04-02,Adelaide,2.0,2017 Round 2,2017,Power,145,+89,1.23,1.23,-27.5,1.90,Dockers,56,-89,4.25,0.00,+27.5,0.00
2017-04-07,SCG,3.0,2017 Round 3,2017,Swans,79,-1,1.44,0.00,-13.5,0.00,Magpies,80,+1,2.88,2.88,+13.5,1.92
2017-04-08,Blundstone,3.0,2017 Round 3,2017,Kangaroos,67,-42,4.30,0.00,+29.5,0.00,Giants,109,+42,1.23,1.23,-29.5,1.92
2017-04-08,MCG,3.0,2017 Round 3,2017,Tigers,76,+11,2.55,2.55,+12.5,1.92,Eagles,65,-11,1.54,0.00,-12.5,0.00
2017-04-08,Marvel,3.0,2017 Round 3,2017,Cats,126,+29,1.40,1.40,-16.5,1.92,Demons,97,-29,3.00,0.00,+16.5,0.00
2017-04-08,Domain,3.0,2017 Round 3,2017,Dockers,89,+16,4.75,4.75,+32.5,1.92,Bulldogs,73,-16,1.20,0.00,-32.5,0.00
2017-04-08,Adelaide,3.0,2017 Round 3,2017,Power,83,-17,2.30,0.00,+6.5,0.00,Crows,100,+17,1.65,1.65,-6.5,1.92
2017-04-09,Marvel,3.0,2017 Round 3,2017,Saints,107,+31,1.15,1.15,-36.5,0.00,Lions,76,-31,5.75,0.00,+36.5,1.92
2017-04-09,MCG,3.0,2017 Round 3,2017,Blues,57,+15,3.20,3.20,+18.5,1.92,Bombers,42,-15,1.37,0.00,-18.5,0.00
2017-04-09,Metricon,3.0,2017 Round 3,2017,Suns,139,+86,3.04,3.04,+17.5,1.92,Hawks,53,-86,1.40,0.00,-17.5,0.00
2017-04-13,Domain,4.0,2017 Round 4,2017,Eagles,91,+26,1.35,1.35,-21.5,1.92,Swans,65,-26,3.25,0.00,+21.5,0.00
2017-04-14,Marvel,4.0,2017 Round 4,2017,Kangaroos,86,-3,3.75,0.00,+23.5,1.92,Bulldogs,89,+3,1.29,1.29,-23.5,0.00
2017-04-15,MCG,4.0,2017 Round 4,2017,Demons,104,-2,1.39,0.00,-21.5,0.00,Dockers,106,+2,3.10,3.10,+21.5,1.92
2017-04-15,Canberra,4.0,2017 Round 4,2017,Giants,112,+31,1.39,1.39,-18.5,1.92,Power,81,-31,3.10,0.00,+18.5,0.00
2017-04-15,Adelaide,4.0,2017 Round 4,2017,Crows,153,+65,1.16,1.16,-37.5,1.92,Bombers,88,-65,5.50,0.00,+37.5,0.00
2017-04-15,Marvel,4.0,2017 Round 4,2017,Blues,82,-26,2.10,0.00,+4.5,0.00,Suns,108,+26,1.74,1.74,-4.5,1.92
2017-04-16,Marvel,4.0,2017 Round 4,2017,Magpies,55,-14,1.60,0.00,-10.5,0.00,Saints,69,+14,2.40,2.40,+10.5,1.92
2017-04-16,Gabba,4.0,2017 Round 4,2017,Lions,67,-52,3.30,0.00,+19.5,0.00,Tigers,119,+52,1.35,1.35,-19.5,1.92
2017-04-17,MCG,4.0,2017 Round 4,2017,Hawks,48,-86,2.95,0.00,+15.5,0.00,Cats,134,+86,1.42,1.42,-15.5,1.92
2017-04-21,Adelaide,5.0,2017 Round 5,2017,Power,137,+90,1.07,1.07,-49.5,1.92,Blues,47,-90,9.00,0.00,+49.5,0.00
2017-04-22,Marvel,5.0,2017 Round 5,2017,Bulldogs,122,+32,1.05,1.05,-57.5,0.00,Lions,90,-32,11.00,0.00,+57.5,1.92
2017-04-22,Metricon,5.0,2017 Round 5,2017,Suns,86,-67,4.30,0.00,+28.5,0.00,Crows,153,+67,1.23,1.23,-28.5,1.92
2017-04-22,Domain,5.0,2017 Round 5,2017,Dockers,67,+5,1.60,1.60,-9.5,0.00,Kangaroos,62,-5,2.40,0.00,+9.5,1.92
2017-04-22,SCG,5.0,2017 Round 5,2017,Swans,63,-42,2.65,0.00,+13.5,0.00,Giants,105,+42,1.50,1.50,-13.5,1.92
2017-04-23,Marvel,5.0,2017 Round 5,2017,Saints,88,-38,2.60,0.00,+12.5,0.00,Cats,126,+38,1.52,1.52,-12.5,1.92
2017-04-23,MCG,5.0,2017 Round 5,2017,Hawks,125,+50,2.80,2.80,+14.5,1.92,Eagles,75,-50,1.46,0.00,-14.5,0.00
2017-04-24,MCG,5.0,2017 Round 5,2017,Tigers,88,+13,1.67,1.67,-5.5,1.92,Demons,75,-13,2.25,0.00,+5.5,0.00
2017-04-25,MCG,5.0,2017 Round 5,2017,Bombers,100,+18,2.45,2.45,+11.5,1.92,Magpies,82,-18,1.57,0.00,-11.5,0.00
2017-04-28,Canberra,6.0,2017 Round 6,2017,Giants,75,+2,1.31,1.31,-24.5,0.00,Bulldogs,73,-2,3.60,0.00,+24.5,1.92
2017-04-29,UTAS,6.0,2017 Round 6,2017,Hawks,55,-75,1.85,0.00,-1.5,0.00,Saints,130,+75,2.00,2.00,+1.5,1.92
2017-04-29,MCG,6.0,2017 Round 6,2017,Blues,97,+19,3.85,3.85,+21.5,1.92,Swans,78,-19,1.28,0.00,-21.5,0.00
2017-04-29,Gabba,6.0,2017 Round 6,2017,Lions,67,-83,5.50,0.00,+40.5,0.00,Power,150,+83,1.16,1.16,-40.5,1.92
2017-04-29,Domain,6.0,2017 Round 6,2017,Eagles,103,+41,1.35,1.35,-27.5,1.92,Dockers,62,-41,3.30,0.00,+27.5,0.00
2017-04-29,Marvel,6.0,2017 Round 6,2017,Kangaroos,107,+13,1.47,1.47,-14.5,0.00,Suns,94,-13,2.72,0.00,+14.5,1.92
2017-04-30,Marvel,6.0,2017 Round 6,2017,Bombers,74,-38,1.95,0.00,+0.5,0.00,Demons,112,+38,1.89,1.89,-0.5,1.92
2017-04-30,MCG,6.0,2017 Round 6,2017,Cats,78,-29,1.26,0.00,-26.5,0.00,Magpies,107,+29,4.00,4.00,+26.5,1.92
2017-04-30,Adelaide,6.0,2017 Round 6,2017,Crows,140,+76,1.17,1.17,-38.5,1.92,Tigers,64,-76,5.30,0.00,+38.5,0.00
2017-05-05,Marvel,7.0,2017 Round 7,2017,Saints,108,+23,2.90,2.90,+14.5,1.92,Giants,85,-23,1.42,0.00,-14.5,0.00
2017-05-06,Blundstone,7.0,2017 Round 7,2017,Kangaroos,145,+59,6.05,6.05,+37.5,1.92,Crows,86,-59,1.13,0.00,-37.5,0.00
2017-05-06,MCG,7.0,2017 Round 7,2017,Magpies,56,-23,1.35,0.00,-19.5,0.00,Blues,79,+23,3.20,3.20,+19.5,1.92
2017-05-06,Adelaide,7.0,2017 Round 7,2017,Power,87,-10,1.34,0.00,-19.5,0.00,Eagles,97,+10,3.30,3.30,+19.5,1.92
2017-05-06,Marvel,7.0,2017 Round 7,2017,Bulldogs,80,+5,1.32,1.32,-18.5,0.00,Tigers,75,-5,3.40,0.00,+18.5,1.92
2017-05-06,Metricon,7.0,2017 Round 7,2017,Suns,124,+25,3.65,3.65,+20.5,1.92,Cats,99,-25,1.29,0.00,-20.5,0.00
2017-05-07,SCG,7.0,2017 Round 7,2017,Swans,135,+54,1.14,1.14,-40.5,1.92,Lions,81,-54,5.75,0.00,+40.5,0.00
2017-05-07,Domain,7.0,2017 Round 7,2017,Dockers,116,+37,1.50,1.50,-12.5,1.92,Bombers,79,-37,2.62,0.00,+12.5,0.00
2017-05-07,MCG,7.0,2017 Round 7,2017,Demons,91,-3,1.46,0.00,-14.5,0.00,Hawks,94,+3,2.75,2.75,+14.5,1.92
2017-05-12,Domain,8.0,2017 Round 8,2017,Eagles,69,+8,1.47,1.47,-17.5,0.00,Bulldogs,61,-8,2.75,0.00,+17.5,1.92
2017-05-13,UTAS,8.0,2017 Round 8,2017,Hawks,113,+38,1.13,1.13,-47.5,0.00,Lions,75,-38,6.40,0.00,+47.5,1.92
2017-05-13,Marvel,8.0,2017 Round 8,2017,Saints,85,+19,1.32,1.32,-23.5,0.00,Blues,66,-19,3.50,0.00,+23.5,1.92
2017-05-13,Showground,8.0,2017 Round 8,2017,Giants,102,+3,1.23,1.23,-32.5,0.00,Magpies,99,-3,4.40,0.00,+32.5,1.92
2017-05-13,Adelaide,8.0,2017 Round 8,2017,Crows,66,-41,1.14,0.00,-40.5,0.00,Demons,107,+41,6.05,6.05,+40.5,1.92
2017-05-13,MCG,8.0,2017 Round 8,2017,Bombers,110,+17,3.40,3.40,+27.5,1.92,Cats,93,-17,1.34,0.00,-27.5,0.00
2017-05-14,MCG,8.0,2017 Round 8,2017,Tigers,70,-2,1.40,0.00,-16.5,0.00,Dockers,72,+2,3.05,3.05,+16.5,1.92
2017-05-14,Jiangwan,8.0,2017 Round 8,2017,Suns,38,-72,3.80,0.00,+27.5,0.00,Power,110,+72,1.28,1.28,-27.5,1.92
2017-05-14,Marvel,8.0,2017 Round 8,2017,Kangaroos,78,-42,1.73,0.00,-6.5,0.00,Swans,120,+42,2.15,2.15,+6.5,1.92
2017-05-19,GMHBA,9.0,2017 Round 9,2017,Cats,104,+23,2.00,2.00,+2.5,1.92,Bulldogs,81,-23,1.83,0.00,-2.5,0.00
2017-05-20,Marvel,9.0,2017 Round 9,2017,Saints,68,-50,1.94,0.00,+1.5,0.00,Swans,118,+50,1.90,1.90,-1.5,1.92
2017-05-20,Showground,9.0,2017 Round 9,2017,Giants,78,+3,1.25,1.25,-32.5,0.00,Tigers,75,-3,4.10,0.00,+32.5,1.92
2017-05-20,Gabba,9.0,2017 Round 9,2017,Lions,60,-80,9.00,0.00,+61.5,0.00,Crows,140,+80,1.07,1.07,-61.5,1.92
2017-05-20,MCG,9.0,2017 Round 9,2017,Magpies,90,+18,1.50,1.50,-16.5,1.92,Hawks,72,-18,2.65,0.00,+16.5,0.00
2017-05-21,Marvel,9.0,2017 Round 9,2017,Bombers,125,+61,2.45,2.45,+10.5,1.92,Eagles,64,-61,1.57,0.00,-10.5,0.00
2017-05-21,Domain,9.0,2017 Round 9,2017,Dockers,86,+35,1.35,1.35,-22.5,1.92,Blues,51,-35,3.28,0.00,+22.5,0.00
2017-05-21,MCG,9.0,2017 Round 9,2017,Demons,90,-14,1.57,0.00,-10.5,0.00,Kangaroos,104,+14,2.45,2.45,+10.5,1.92
2017-05-25,GMHBA,10.0,2017 Round 10,2017,Cats,81,+2,1.73,1.73,-4.5,0.00,Power,79,-2,2.15,0.00,+4.5,1.92
2017-05-26,SCG,10.0,2017 Round 10,2017,Swans,75,-6,1.17,0.00,-40.5,0.00,Hawks,81,+6,5.35,5.35,+40.5,1.92
2017-05-27,Marvel,10.0,2017 Round 10,2017,Bulldogs,90,+40,1.48,1.48,-15.5,1.92,Saints,50,-40,2.72,0.00,+15.5,0.00
2017-05-27,TIO,10.0,2017 Round 10,2017,Demons,122,+35,1.38,1.38,-21.5,1.92,Suns,87,-35,3.15,0.00,+21.5,0.00
2017-05-27,Adelaide,10.0,2017 Round 10,2017,Crows,143,+100,1.17,1.17,-41.5,1.92,Dockers,43,-100,5.25,0.00,+41.5,0.00
2017-05-27,MCG,10.0,2017 Round 10,2017,Tigers,81,+15,1.80,1.80,-3.5,1.92,Bombers,66,-15,2.05,0.00,+3.5,0.00
2017-05-28,MCG,10.0,2017 Round 10,2017,Magpies,129,+45,1.08,1.08,-51.5,0.00,Lions,84,-45,8.50,0.00,+51.5,1.92
2017-05-28,Domain,10.0,2017 Round 10,2017,Eagles,90,-8,1.53,0.00,-12.5,0.00,Giants,98,+8,2.57,2.57,+12.5,1.92
2017-05-28,Marvel,10.0,2017 Round 10,2017,Blues,96,-17,3.44,0.00,+24.5,1.92,Kangaroos,113,+17,1.33,1.33,-24.5,0.00
2017-06-01,Adelaide,11.0,2017 Round 11,2017,Power,98,+51,1.20,1.20,-34.5,1.92,Hawks,47,-51,4.65,0.00,+34.5,0.00
2017-06-02,GMHBA,11.0,2017 Round 11,2017,Cats,96,+22,2.10,2.10,+4.5,1.92,Crows,74,-22,1.74,0.00,-4.5,0.00
2017-06-03,Metricon,11.0,2017 Round 11,2017,Suns,80,+3,2.35,2.35,+7.5,1.92,Eagles,77,-3,1.60,0.00,-7.5,0.00
2017-06-03,Showground,11.0,2017 Round 11,2017,Giants,117,+16,1.25,1.25,-29.5,0.00,Bombers,101,-16,4.00,0.00,+29.5,1.92
2017-06-03,Marvel,11.0,2017 Round 11,2017,Kangaroos,66,-35,2.10,0.00,+5.5,0.00,Tigers,101,+35,1.74,1.74,-5.5,1.92
2017-06-04,Domain,11.0,2017 Round 11,2017,Dockers,85,-20,1.83,0.00,-2.5,0.00,Magpies,105,+20,2.00,2.00,+2.5,1.92
2017-06-08,SCG,12.0,2017 Round 12,2017,Swans,88,+46,1.81,1.81,-3.5,1.90,Bulldogs,42,-46,2.10,0.00,+3.5,0.00
2017-06-09,Adelaide,12.0,2017 Round 12,2017,Crows,111,+57,1.14,1.14,-31.5,1.90,Saints,54,-57,6.49,0.00,-31.5,0.00
2017-06-10,MCG,12.0,2017 Round 12,2017,Hawks,79,-16,2.04,0.00,-8.5,0.00,Suns,95,+16,1.85,1.85,+8.5,1.90
2017-06-10,Gabba,12.0,2017 Round 12,2017,Lions,121,+57,2.25,2.25,+22.5,1.90,Dockers,64,-57,1.71,0.00,-22.5,0.00
2017-06-10,Marvel,12.0,2017 Round 12,2017,Bombers,131,+70,3.58,3.58,+13.5,1.90,Power,61,-70,1.33,0.00,-13.5,0.00
2017-06-11,Marvel,12.0,2017 Round 12,2017,Blues,71,+1,4.52,4.52,+26.5,1.92,Giants,70,-1,1.24,0.00,-26.5,0.00
2017-06-12,MCG,12.0,2017 Round 12,2017,Demons,104,+4,1.61,1.61,-8.5,0.00,Magpies,100,-4,2.46,0.00,+8.5,1.92
2017-06-15,Domain,13.0,2017 Round 13,2017,Eagles,83,+13,2.24,2.24,+6.5,1.92,Cats,70,-13,1.71,0.00,-6.5,0.00
2017-06-16,Marvel,13.0,2017 Round 13,2017,Kangaroos,72,-17,2.07,0.00,+2.5,0.00,Saints,89,+17,1.83,1.83,-2.5,1.92
2017-06-17,MCG,13.0,2017 Round 13,2017,Tigers,71,-9,2.02,0.00,+2.5,0.00,Swans,80,+9,1.87,1.87,-2.5,1.92
2017-06-17,Adelaide,13.0,2017 Round 13,2017,Power,121,+40,1.05,1.05,-58.5,0.00,Lions,81,-40,11.00,0.00,+58.5,1.92
2017-06-17,Metricon,13.0,2017 Round 13,2017,Suns,73,-10,1.40,0.00,-22.5,0.00,Blues,83,+10,3.18,3.18,+22.5,1.92
2017-06-18,Marvel,13.0,2017 Round 13,2017,Bulldogs,56,-57,1.67,0.00,-8.5,0.00,Demons,113,+57,2.33,2.33,+8.5,1.90
2017-06-22,Adelaide,14.0,2017 Round 14,2017,Crows,82,-14,1.18,0.00,-36.5,0.00,Hawks,96,+14,5.00,5.00,+36.5,1.88
2017-06-23,SCG,14.0,2017 Round 14,2017,Swans,86,+1,1.33,1.33,-20.5,0.00,Bombers,85,-1,3.30,0.00,+20.5,1.88
2017-06-24,MCG,14.0,2017 Round 14,2017,Magpies,62,-31,2.00,0.00,+2.5,0.00,Power,93,+31,1.85,1.85,-2.5,1.92
2017-06-24,Gabba,14.0,2017 Round 14,2017,Lions,86,-60,4.10,0.00,+30.5,0.00,Giants,146,+60,1.25,1.25,-30.5,1.92
2017-06-24,Domain,14.0,2017 Round 14,2017,Eagles,96,-3,1.80,0.00,-2.5,0.00,Demons,99,+3,2.00,2.00,+2.5,1.88
2017-06-24,Marvel,14.0,2017 Round 14,2017,Bulldogs,107,+1,1.18,1.18,-27.5,0.00,Kangaroos,106,-1,4.80,0.00,+27.5,1.90
2017-06-25,GMHBA,14.0,2017 Round 14,2017,Cats,74,+2,1.06,1.06,-59.5,0.00,Dockers,72,-2,10.00,0.00,+59.5,1.92
2017-06-25,MCG,14.0,2017 Round 14,2017,Tigers,84,+26,1.38,1.38,-18.5,1.92,Blues,58,-26,3.15,0.00,+18.5,0.00
2017-06-25,Marvel,14.0,2017 Round 14,2017,Saints,103,+31,1.15,1.15,-38.5,0.00,Suns,72,-31,5.75,0.00,+38.5,1.92
2017-06-30,MCG,15.0,2017 Round 15,2017,Demons,50,-35,2.40,0.00,+11.5,0.00,Swans,85,+35,1.56,1.56,-11.5,1.88
2017-07-01,Marvel,15.0,2017 Round 15,2017,Bulldogs,80,-7,1.32,0.00,-22.5,0.00,Eagles,87,+7,3.50,3.50,+22.5,1.92
2017-07-01,MCG,15.0,2017 Round 15,2017,Blues,77,-12,3.95,0.00,+26.5,1.92,Crows,89,+12,1.27,1.27,-26.5,0.00
2017-07-01,Metricon,15.0,2017 Round 15,2017,Suns,118,+19,1.55,1.55,-11.5,1.92,Kangaroos,99,-19,2.55,0.00,+11.5,0.00
2017-07-01,Adelaide,15.0,2017 Round 15,2017,Power,63,-13,1.41,0.00,-13.5,0.00,Tigers,76,+13,2.90,2.90,+13.5,1.88
2017-07-01,Showground,15.0,2017 Round 15,2017,Giants,68,+0,1.37,0.69,-15.5,0.00,Cats,68,+0,3.05,1.52,+15.5,1.90
2017-07-02,Marvel,15.0,2017 Round 15,2017,Bombers,82,-8,1.08,0.00,-48.5,0.00,Lions,90,+8,8.00,8.00,+48.5,1.92
2017-07-02,Domain,15.0,2017 Round 15,2017,Dockers,80,-9,2.50,0.00,+10.5,1.92,Saints,89,+9,1.56,1.56,-10.5,0.00
2017-07-02,MCG,15.0,2017 Round 15,2017,Hawks,118,+24,2.40,2.40,+8.5,1.92,Magpies,94,-24,1.60,0.00,-8.5,0.00
2017-07-07,Adelaide,16.0,2017 Round 16,2017,Crows,104,+59,1.28,1.28,-24.5,1.88,Bulldogs,45,-59,3.65,0.00,+24.5,0.00
2017-07-08,UTAS,16.0,2017 Round 16,2017,Hawks,97,+0,2.65,1.32,+13.5,1.92,Giants,97,+0,1.50,0.75,-13.5,0.00
2017-07-08,MCG,16.0,2017 Round 16,2017,Magpies,80,-37,1.92,0.00,+0,0.00,Bombers,117,+37,1.92,1.92,+0,1.92
2017-07-08,SCG,16.0,2017 Round 16,2017,Swans,118,+67,1.10,1.10,-45.5,1.92,Suns,51,-67,7.50,0.00,+45.5,0.00
2017-07-08,Gabba,16.0,2017 Round 16,2017,Lions,78,-85,5.00,0.00,+31.5,0.00,Cats,163,+85,1.17,1.17,-31.5,1.90
2017-07-08,Marvel,16.0,2017 Round 16,2017,Saints,138,+67,2.32,2.32,+8.5,1.93,Tigers,71,-67,1.67,0.00,-8.5,0.00
2017-07-09,Marvel,16.0,2017 Round 16,2017,Kangaroos,82,-4,1.37,0.00,-20.5,0.00,Dockers,86,+4,3.20,3.20,+20.5,1.92
2017-07-09,Domain,16.0,2017 Round 16,2017,Eagles,88,-32,1.70,0.00,-6.5,0.00,Power,120,+32,2.20,2.20,+6.5,1.92
2017-07-09,MCG,16.0,2017 Round 16,2017,Blues,82,-8,2.80,0.00,+14.5,1.92,Demons,90,+8,1.46,1.46,-14.5,0.00
2017-07-14,Marvel,17.0,2017 Round 17,2017,Saints,57,-61,2.20,0.00,+6.5,0.00,Bombers,118,+61,1.67,1.67,-6.5,1.88
2017-07-15,Adelaide,17.0,2017 Round 17,2017,Power,127,+70,1.11,1.11,-46.5,1.92,Kangaroos,57,-70,7.00,0.00,+46.5,0.00
2017-07-15,MCG,17.0,2017 Round 17,2017,Cats,88,+3,1.38,1.38,-21.5,0.00,Hawks,85,-3,3.15,0.00,+21.5,1.92
2017-07-15,Metricon,17.0,2017 Round 17,2017,Suns,88,-15,1.80,0.00,-3.5,0.00,Magpies,103,+15,2.05,2.05,+3.5,1.92
